Date,Close,High,Low,Open,Volume
2011-08-22,1.4633,1.5867,1.4453,1.5407,14791500
2011-08-23,1.5307,1.5407,1.4333,1.462,13035000
2011-08-24,1.5913,1.5953,1.522,1.54,10264500
2011-08-25,1.5407,1.5913,1.5267,1.5913,10197000
2011-08-26,1.582,1.5967,1.4713,1.514,11427000
2011-08-29,1.6473,1.6567,1.6013,1.6147,12051000
2011-08-30,1.642,1.6513,1.606,1.6333,5493000
2011-08-31,1.6493,1.7,1.6187,1.6533,12357000
2011-09-01,1.6,1.658,1.5893,1.644,12721500
2011-09-02,1.538,1.5993,1.512,1.5773,11548500
2011-09-06,1.5293,1.5467,1.486,1.5,12147000
2011-09-07,1.5893,1.6,1.552,1.5593,6888000
2011-09-08,1.574,1.602,1.552,1.572,7585500
2011-09-09,1.5313,1.5713,1.5033,1.558,10039500
2011-09-12,1.5253,1.554,1.4967,1.5,8499000
2011-09-13,1.6053,1.6067,1.5167,1.534,10897500
2011-09-14,1.6227,1.656,1.586,1.6167,12462000
2011-09-15,1.6547,1.662,1.622,1.6387,8439000
2011-09-16,1.72,1.7227,1.6327,1.652,21256500
2011-09-19,1.718,1.7207,1.588,1.6633,17361000
2011-09-20,1.734,1.7733,1.7113,1.732,17706000
2011-09-21,1.7233,1.7967,1.7133,1.73,14814000
2011-09-22,1.7087,1.7407,1.6587,1.7093,11637000
2011-09-23,1.7587,1.7747,1.69,1.6993,17346000
2011-09-26,1.7013,1.768,1.66,1.768,14022000
2011-09-27,1.746,1.7993,1.7047,1.7333,10117500
2011-09-28,1.6393,1.7667,1.634,1.7333,10849500
2011-09-29,1.608,1.7213,1.57,1.7147,13944000
2011-09-30,1.626,1.6593,1.566,1.6533,20041500
2011-10-03,1.582,1.6667,1.55,1.6633,15348000
2011-10-04,1.5773,1.6213,1.5287,1.5527,18004500
2011-10-05,1.6913,1.7227,1.5567,1.602,18442500
2011-10-06,1.7973,1.84,1.668,1.6913,26536500
2011-10-07,1.7993,1.84,1.7367,1.7987,19674000
2011-10-10,1.8587,1.8787,1.8,1.8207,13852500
2011-10-11,1.8407,1.8513,1.806,1.834,8635500
2011-10-12,1.8533,1.8667,1.8133,1.8167,16851000
2011-10-13,1.8627,1.898,1.8293,1.842,15652500
2011-10-14,1.87,1.9033,1.8173,1.8667,21007500
2011-10-17,1.828,1.8667,1.8173,1.8573,11317500
2011-10-18,1.8893,1.8953,1.7807,1.82,14995500
2011-10-19,1.838,1.8707,1.82,1.868,11893500
2011-10-20,1.8227,1.8313,1.8,1.8293,14995500
2011-10-21,1.8687,1.8867,1.8007,1.8267,17139000
2011-10-24,1.9033,1.926,1.85,1.858,14109000
2011-10-25,1.8833,1.924,1.8533,1.882,9816000
2011-10-26,1.8653,1.8913,1.8267,1.8793,7657500
2011-10-27,1.9173,1.93,1.874,1.8893,13041000
2011-10-28,1.9913,2.0,1.8673,1.9,18960000
2011-10-31,1.958,1.9673,1.9167,1.9667,17010000
2011-11-01,1.9253,1.928,1.8667,1.8927,9528000
2011-11-02,1.914,1.9507,1.8833,1.9333,13129500
2011-11-03,2.164,2.166,1.9687,2.0,37645500
2011-11-04,2.154,2.16,2.034,2.0973,45493500
2011-11-07,2.0847,2.1333,2.05,2.1093,18994500
2011-11-08,2.1227,2.1333,2.048,2.0913,17518500
2011-11-09,2.0587,2.0993,2.02,2.058,14305500
2011-11-10,2.0887,2.1,2.0433,2.0627,11209500
2011-11-11,2.2427,2.3,2.038,2.1267,58024500
2011-11-14,2.2147,2.236,2.1747,2.2,19885500
2011-11-15,2.262,2.2933,2.182,2.1947,13365000
2011-11-16,2.3293,2.3333,2.2267,2.232,27498000
2011-11-17,2.2453,2.3267,2.2127,2.3,20239500
2011-11-18,2.1733,2.274,2.1693,2.2427,13542000
2011-11-21,2.1173,2.1627,2.07,2.1627,15474000
2011-11-22,2.138,2.186,2.07,2.1173,10989000
2011-11-23,2.0967,2.1367,2.0833,2.1173,6777000
2011-11-25,2.1107,2.1607,2.072,2.1033,3594000
2011-11-28,2.1707,2.2187,2.1207,2.1333,10218000
2011-11-29,2.1167,2.2047,2.1087,2.166,8866500
2011-11-30,2.1827,2.1953,2.148,2.1667,11404500
2011-12-01,2.1733,2.266,2.132,2.1713,15453000
2011-12-02,2.22,2.246,2.16,2.1887,12042000
2011-12-05,2.2947,2.3333,2.2287,2.2353,17401500
2011-12-06,2.3247,2.332,2.2687,2.28,14277000
2011-12-07,2.2793,2.326,2.2533,2.3087,10114500
2011-12-08,2.0593,2.11,1.974,2.056,49587000
2011-12-09,2.0693,2.0747,2.0187,2.036,18592500
2011-12-12,2.0273,2.0413,2.0013,2.0293,11380500
2011-12-13,1.9633,2.062,1.9273,2.038,14911500
2011-12-14,1.902,1.9787,1.8667,1.9667,17458500
2011-12-15,1.908,1.9447,1.8747,1.9113,10504500
2011-12-16,1.8667,1.9287,1.8653,1.9193,15445500
2011-12-19,1.85,1.9,1.8247,1.8727,14805000
2011-12-20,1.86,1.8967,1.848,1.87,12649500
2011-12-21,1.838,1.8713,1.7353,1.8607,25582500
2011-12-22,1.8513,1.87,1.82,1.84,15141000
2011-12-23,1.86,1.8667,1.8347,1.8667,8871000
2011-12-27,1.9047,1.918,1.8427,1.844,11662500
2011-12-28,1.9007,1.9493,1.8693,1.9327,8628000
2011-12-29,1.9153,1.956,1.9033,1.906,7323000
2011-12-30,1.904,1.932,1.8833,1.8993,5097000
2012-01-03,1.872,1.9667,1.8433,1.9293,13921500
2012-01-04,1.8473,1.9113,1.8333,1.8807,9451500
2012-01-05,1.808,1.862,1.79,1.8507,15082500
2012-01-06,1.794,1.8527,1.7607,1.8133,14794500
2012-01-09,1.8167,1.8327,1.7413,1.8,13455000
2012-01-10,1.8413,1.8507,1.8167,1.8293,10077000
2012-01-11,1.882,1.892,1.82,1.8413,10084500
2012-01-12,1.8833,1.908,1.854,1.8987,10939500
2012-01-13,1.5193,1.9,1.5093,1.8933,82506000
2012-01-17,1.7733,1.8227,1.7607,1.7747,69774000
2012-01-18,1.7873,1.792,1.75,1.7793,18903000
2012-01-19,1.784,1.8493,1.774,1.8127,18694500
2012-01-20,1.7733,1.8,1.76,1.7933,9934500
2012-01-23,1.7847,1.814,1.7733,1.7873,8919000
2012-01-24,1.828,1.8453,1.7627,1.7753,12870000
2012-01-25,1.8647,1.8673,1.8033,1.818,9168000
2012-01-26,1.9293,1.972,1.8667,1.8713,19066500
2012-01-27,1.9553,1.9813,1.9,1.9,11226000
2012-01-30,1.9713,1.974,1.902,1.966,10935000
2012-01-31,1.938,2.0,1.9247,1.9933,14346000
2012-02-01,1.972,1.98,1.9333,1.938,7848000
2012-02-02,2.0167,2.0587,1.974,1.9813,12085500
2012-02-03,2.0767,2.0887,2.0167,2.0273,11467500
2012-02-06,2.12,2.1267,2.07,2.0733,9781500
2012-02-07,2.1067,2.12,2.0547,2.12,15324000
2012-02-08,2.1287,2.134,2.086,2.1067,9355500
2012-02-09,2.172,2.1933,2.0953,2.1333,19156500
2012-02-10,2.0733,2.1513,1.9893,2.1507,28113000
2012-02-13,2.0993,2.1373,2.06,2.1033,17368500
2012-02-14,2.2113,2.2527,2.0933,2.116,27162000
2012-02-15,2.24,2.294,2.1513,2.2067,41427000
2012-02-16,2.2787,2.3007,2.1693,2.2333,33295500
2012-02-17,2.3313,2.3313,2.2333,2.266,20650500
2012-02-21,2.3,2.3247,2.254,2.3247,17037000
2012-02-22,2.2813,2.3147,2.1667,2.3,24819000
2012-02-23,2.302,2.3313,2.2373,2.266,12306000
2012-02-24,2.25,2.3013,2.218,2.282,14398500
2012-02-27,2.2413,2.2667,2.2,2.2273,9090000
2012-02-28,2.254,2.296,2.2113,2.2427,9183000
2012-02-29,2.2273,2.2747,2.2093,2.254,8035500
2012-03-01,2.294,2.3,2.2207,2.234,10552500
2012-03-02,2.2693,2.3,2.2473,2.2933,8250000
2012-03-05,2.2513,2.2933,2.2307,2.29,7005000
2012-03-06,2.2073,2.2187,2.1747,2.2167,8607000
2012-03-07,2.208,2.2207,2.194,2.208,5473500
2012-03-08,2.2047,2.2327,2.2027,2.2073,9499500
2012-03-09,2.316,2.354,2.2133,2.2133,23301000
2012-03-12,2.4007,2.4193,2.3067,2.3127,29449500
2012-03-13,2.406,2.4393,2.3667,2.434,15024000
2012-03-14,2.3527,2.4,2.32,2.4,12772500
2012-03-15,2.3333,2.3653,2.3187,2.352,8574000
2012-03-16,2.3547,2.3927,2.322,2.3267,10939500
2012-03-19,2.332,2.3547,2.3027,2.3507,15234000
2012-03-20,2.3307,2.3467,2.3047,2.332,8505000
2012-03-21,2.3433,2.3533,2.3067,2.3293,9108000
2012-03-22,2.2933,2.3433,2.2867,2.3313,7836000
2012-03-23,2.272,2.3087,2.21,2.284,17559000
2012-03-26,2.4933,2.5393,2.336,2.3727,47107500
2012-03-27,2.5293,2.6633,2.4687,2.4773,38088000
2012-03-28,2.5233,2.5627,2.474,2.5187,14325000
2012-03-29,2.4887,2.546,2.4687,2.546,11946000
2012-03-30,2.4827,2.5293,2.4453,2.5013,13296000
2012-04-02,2.4387,2.5313,2.4353,2.4887,15429000
2012-04-03,2.534,2.5647,2.4447,2.4467,16471500
2012-04-04,2.3333,2.366,2.3127,2.3513,67227000
2012-04-05,2.2987,2.3627,2.294,2.34,22641000
2012-04-09,2.21,2.286,2.2067,2.2733,24835500
2012-04-10,2.164,2.2567,2.14,2.21,27715500
2012-04-11,2.206,2.2193,2.134,2.216,16582500
2012-04-12,2.2293,2.2987,2.1947,2.2513,15508500
2012-04-13,2.2393,2.2693,2.19,2.2627,9744000
2012-04-16,2.15,2.2467,2.1393,2.2273,16494000
2012-04-17,2.1493,2.2047,2.136,2.162,16732500
2012-04-18,2.1773,2.1833,2.102,2.1393,12346500
2012-04-19,2.2107,2.2287,2.1667,2.1833,11623500
2012-04-20,2.2107,2.2487,2.196,2.2093,12327000
2012-04-23,2.1293,2.198,2.114,2.1907,13362000
2012-04-24,2.1213,2.1467,2.0667,2.1213,10117500
2012-04-25,2.194,2.1993,2.138,2.138,10683000
2012-04-26,2.2327,2.2347,2.194,2.1973,6379500
2012-04-27,2.2227,2.242,2.194,2.24,8865000
2012-04-30,2.2087,2.224,2.172,2.218,6208500
2012-05-01,2.252,2.2807,2.2087,2.2087,9885000
2012-05-02,2.2627,2.2927,2.226,2.2333,7459500
2012-05-03,2.164,2.2667,2.142,2.2607,12619500
2012-05-04,2.122,2.164,2.0933,2.1547,18712500
2012-05-07,2.1647,2.172,2.1073,2.1307,17370000
2012-05-08,2.0127,2.182,1.958,2.1667,46458000
2012-05-09,2.004,2.0513,1.984,2.02,29218500
2012-05-10,2.1973,2.312,2.16,2.198,83344500
2012-05-11,2.15,2.2293,2.144,2.166,18319500
2012-05-14,2.004,2.142,2.0033,2.128,20713500
2012-05-15,1.962,2.064,1.948,2.0173,23785500
2012-05-16,1.9453,2.012,1.9253,1.972,18856500
2012-05-17,1.9047,1.986,1.8827,1.9533,17235000
2012-05-18,1.8373,1.8973,1.7887,1.8913,24247500
2012-05-21,1.918,1.9507,1.808,1.8387,22128000
2012-05-22,2.0533,2.0893,2.0,2.0067,35493000
2012-05-23,2.068,2.07,1.9667,2.0373,18306000
2012-05-24,2.0187,2.0833,1.9793,2.0833,16134000
2012-05-25,1.9873,2.0273,1.9467,2.0107,11355000
2012-05-29,2.1127,2.1287,2.0007,2.0007,24750000
2012-05-30,2.0273,2.0947,2.016,2.072,19608000
2012-05-31,1.9667,2.0193,1.9167,2.0047,16780500
2012-06-01,1.8767,1.944,1.8507,1.902,13287000
2012-06-04,1.8587,1.894,1.8073,1.8687,15463500
2012-06-05,1.8607,1.8927,1.8373,1.856,9463500
2012-06-06,1.948,1.9633,1.876,1.88,13648500
2012-06-07,1.9287,1.9913,1.9233,1.9873,7381500
2012-06-08,2.0053,2.0127,1.8767,1.924,13216500
2012-06-11,1.9413,2.0667,1.9307,2.0207,9540000
2012-06-12,1.9773,1.9893,1.9207,1.9487,8535000
2012-06-13,1.9847,2.0427,1.9647,1.97,12661500
2012-06-14,1.9593,2.0433,1.908,2.012,13083000
2012-06-15,1.994,1.9967,1.9207,1.9593,9702000
2012-06-18,2.1227,2.1553,1.9667,1.996,18852000
2012-06-19,2.1393,2.1773,2.1,2.1347,13666500
2012-06-20,2.252,2.3,2.214,2.2333,51336000
2012-06-21,2.146,2.2853,2.1227,2.284,28378500
2012-06-22,2.2527,2.2653,2.164,2.1733,45699000
2012-06-25,2.2073,2.2747,2.1833,2.2627,22477500
2012-06-26,2.1073,2.1567,2.0927,2.1367,39208500
2012-06-27,2.1307,2.1633,2.1047,2.1267,15708000
2012-06-28,2.094,2.1407,2.0413,2.1267,13711500
2012-06-29,2.086,2.1867,2.0667,2.1867,16887000
2012-07-02,2.0267,2.12,2.0127,2.09,19734000
2012-07-03,2.044,2.0667,2.0267,2.04,14205000
2012-07-05,2.082,2.1113,2.0533,2.054,18807000
2012-07-06,2.066,2.1153,2.0533,2.066,11767500
2012-07-09,2.0993,2.122,2.0447,2.0627,13657500
2012-07-10,2.0847,2.1653,2.0593,2.1027,11376000
2012-07-11,2.1007,2.112,2.0673,2.1047,9579000
2012-07-12,2.18,2.2007,2.0533,2.086,16885500
2012-07-13,2.2833,2.2933,2.1887,2.198,19572000
2012-07-16,2.3973,2.4,2.26,2.288,26160000
2012-07-17,2.2233,2.3473,2.1587,2.3333,38539500
2012-07-18,2.1433,2.2447,2.0707,2.0947,43228500
2012-07-19,2.1513,2.21,2.136,2.1813,21538500
2012-07-20,2.1193,2.15,2.0833,2.138,23527500
2012-07-23,2.044,2.0867,2.0413,2.07,20802000
2012-07-24,1.9893,2.0693,1.9747,2.044,22504500
2012-07-25,1.93,1.9987,1.9167,1.9947,42633000
2012-07-26,1.8753,2.0,1.8427,1.9933,33934500
2012-07-27,1.9673,1.9773,1.8733,1.914,25095000
2012-07-30,1.8233,2.0167,1.814,1.9673,30978000
2012-07-31,1.828,1.8647,1.8233,1.836,23626500
2012-08-01,1.75,1.866,1.7353,1.866,23884500
2012-08-02,1.74,1.79,1.7013,1.7893,19576500
2012-08-03,1.818,1.8367,1.7827,1.7933,18142500
2012-08-06,1.8847,1.9133,1.8367,1.8367,22923000
2012-08-07,2.0167,2.06,1.9,1.918,35808000
2012-08-08,1.9393,2.0,1.906,1.9933,19633500
2012-08-09,1.9607,2.0,1.942,1.968,10089000
2012-08-10,1.996,1.996,1.954,1.954,10611000
2012-08-13,2.078,2.0867,1.94,1.9793,13051500
2012-08-14,1.9613,2.078,1.9507,2.05,11901000
2012-08-15,1.96,1.98,1.9207,1.9593,7881000
2012-08-16,2.02,2.026,1.9667,1.9687,10035000
2012-08-17,2.0007,2.0473,1.9987,2.0193,7623000
2012-08-20,1.9673,2.026,1.94,2.01,17686500
2012-08-21,1.9407,2.0,1.9333,1.972,11424000
2012-08-22,1.9967,2.0027,1.934,1.934,11632500
2012-08-23,2.0487,2.0567,1.9767,2.0,22065000
2012-08-24,1.9667,2.016,1.9607,2.004,21441000
2012-08-27,1.888,1.98,1.878,1.9713,20256000
2012-08-28,1.9127,1.9587,1.8667,1.8933,21040500
2012-08-29,1.894,1.9093,1.868,1.8993,12583500
2012-08-30,1.894,1.916,1.8733,1.9067,9846000
2012-08-31,1.9013,1.9227,1.88,1.9073,8097000
2012-09-04,1.876,1.9327,1.86,1.9013,11287500
2012-09-05,1.8627,1.9,1.854,1.8673,9589500
2012-09-06,1.9033,1.9267,1.86,1.8667,12625500
2012-09-07,1.9567,1.9713,1.9,1.9033,14298000
2012-09-10,1.8247,1.9567,1.82,1.9467,22249500
2012-09-11,1.8533,1.8773,1.8267,1.8507,15223500
2012-09-12,1.8853,1.9053,1.8533,1.86,17178000
2012-09-13,1.9653,1.9667,1.8987,1.9047,22270500
2012-09-14,2.026,2.0433,1.9767,2.0,23049000
2012-09-17,2.1693,2.1853,2.1007,2.1567,48192000
2012-09-18,2.0893,2.1267,2.0453,2.1253,26827500
2012-09-19,2.07,2.116,2.0627,2.0667,15727500
2012-09-20,2.06,2.1,2.0453,2.062,13686000
2012-09-21,2.0013,2.0993,1.9693,2.0733,28050000
2012-09-24,2.044,2.0687,1.96,1.9673,19528500
2012-09-25,1.844,1.9653,1.8353,1.908,85206000
2012-09-26,1.836,1.8933,1.832,1.844,22908000
2012-09-27,1.8993,1.9027,1.84,1.8547,26379000
2012-09-28,1.952,1.9927,1.9073,1.9153,65151000
2012-10-01,1.944,1.9927,1.9333,1.9667,13266000
2012-10-02,1.9867,1.9927,1.9333,1.952,10935000
2012-10-03,1.9533,1.9967,1.9493,1.9833,15792000
2012-10-04,1.96,2.0067,1.91,2.0,23119500
2012-10-05,1.926,1.9873,1.912,1.98,14079000
2012-10-08,1.95,1.96,1.9073,1.924,13345500
2012-10-09,1.8913,1.9413,1.8833,1.9413,17895000
2012-10-10,1.8933,1.9147,1.8673,1.8927,7554000
2012-10-11,1.888,1.932,1.8833,1.9293,6759000
2012-10-12,1.8427,1.9153,1.8333,1.888,14814000
2012-10-15,1.822,1.87,1.7907,1.868,22030500
2012-10-16,1.8707,1.8727,1.8227,1.8447,7189500
2012-10-17,1.9213,1.9227,1.8533,1.8833,10020000
2012-10-18,1.8693,1.9327,1.852,1.9327,11115000
2012-10-19,1.8493,1.88,1.82,1.8553,15411000
2012-10-22,1.8567,1.8667,1.824,1.866,7053000
2012-10-23,1.8927,1.904,1.8247,1.8253,11235000
2012-10-24,1.828,1.9013,1.8167,1.9013,15246000
2012-10-25,1.8347,1.8533,1.83,1.8533,8665500
2012-10-26,1.8253,1.8533,1.8013,1.8353,7161000
2012-10-31,1.8753,1.89,1.8247,1.8467,11628000
2012-11-01,1.95,1.966,1.88,1.8833,15361500
2012-11-02,1.928,1.97,1.9033,1.9513,15454500
2012-11-05,2.1,2.1053,1.9553,1.9867,30733500
2012-11-06,2.0767,2.08,1.9967,2.0407,34860000
2012-11-07,2.1027,2.1367,2.054,2.0667,25717500
2012-11-08,2.0873,2.1253,2.0627,2.0673,19110000
2012-11-09,2.0213,2.062,1.99,2.04,12945000
2012-11-12,2.0713,2.0947,2.0107,2.0193,8338500
2012-11-13,2.1073,2.1333,2.048,2.086,14974500
2012-11-14,2.092,2.1413,2.08,2.1307,13069500
2012-11-15,2.0547,2.096,2.0333,2.0867,14760000
2012-11-16,2.1227,2.1333,2.0393,2.0767,13630500
2012-11-19,2.1947,2.2167,2.1227,2.138,20886000
2012-11-20,2.2,2.2067,2.1273,2.1867,13837500
2012-11-21,2.1647,2.2313,2.1527,2.174,14448000
2012-11-23,2.142,2.1887,2.1133,2.1733,6454500
2012-11-26,2.1513,2.1533,2.108,2.14,7437000
2012-11-27,2.1433,2.1773,2.1013,2.142,13662000
2012-11-28,2.2153,2.286,2.1273,2.1333,22878000
2012-11-29,2.246,2.2667,2.1913,2.2293,16551000
2012-11-30,2.2547,2.2853,2.2007,2.242,21304500
2012-12-03,2.308,2.3333,2.2333,2.2593,31285500
2012-12-04,2.26,2.32,2.2367,2.272,18949500
2012-12-05,2.2473,2.2793,2.2387,2.2547,9922500
2012-12-06,2.26,2.32,2.2333,2.2547,9906000
2012-12-07,2.278,2.2993,2.2567,2.2867,9966000
2012-12-10,2.3047,2.32,2.2787,2.2953,13947000
2012-12-11,2.352,2.3667,2.2973,2.3067,23589000
2012-12-12,2.3507,2.3867,2.33,2.3473,30957000
2012-12-13,2.2407,2.3533,2.1833,2.3507,32269500
2012-12-14,2.254,2.2933,2.2393,2.252,15345000
2012-12-17,2.2933,2.3,2.25,2.2513,12373500
2012-12-18,2.306,2.338,2.284,2.284,23308500
2012-12-19,2.3073,2.3507,2.3013,2.3167,19482000
2012-12-20,2.2953,2.3193,2.27,2.3007,13818000
2012-12-21,2.2667,2.278,2.2387,2.2627,22386000
2012-12-24,2.2853,2.29,2.2367,2.2427,5637000
2012-12-26,2.2393,2.3,2.2333,2.264,9021000
2012-12-27,2.246,2.2607,2.2,2.2333,8416500
2012-12-28,2.2147,2.2433,2.2013,2.2253,6211500
2012-12-31,2.258,2.2647,2.2,2.2,8923500
2013-01-02,2.3573,2.3633,2.314,2.3333,17922000
2013-01-03,2.318,2.3633,2.3167,2.3453,11130000
2013-01-04,2.2933,2.32,2.2613,2.32,10110000
2013-01-07,2.2893,2.32,2.26,2.32,6630000
2013-01-08,2.2453,2.3,2.2073,2.3,19260000
2013-01-09,2.2427,2.2793,2.2267,2.2673,10470000
2013-01-10,2.2353,2.266,2.2253,2.258,13837500
2013-01-11,2.194,2.2693,2.1407,2.2693,23448000
2013-01-14,2.2173,2.2253,2.19,2.2053,13876500
2013-01-15,2.26,2.2833,2.2053,2.2073,24363000
2013-01-16,2.2733,2.282,2.2487,2.2567,20673000
2013-01-17,2.292,2.3233,2.2613,2.2773,21550500
2013-01-18,2.3013,2.3187,2.2547,2.316,53326500
2013-01-22,2.346,2.37,2.284,2.304,28803000
2013-01-23,2.4,2.416,2.3307,2.3347,23464500
2013-01-24,2.466,2.5147,2.3893,2.4,29556000
2013-01-25,2.4653,2.5027,2.4533,2.4667,19317000
2013-01-28,2.5353,2.5807,2.4573,2.4573,29790000
2013-01-29,2.53,2.5627,2.4753,2.54,21399000
2013-01-30,2.5013,2.5333,2.4953,2.5233,14521500
2013-01-31,2.5007,2.5247,2.462,2.5247,13521000
2013-02-01,2.5533,2.5667,2.508,2.5447,16509000
2013-02-04,2.516,2.5613,2.506,2.56,16920000
2013-02-05,2.542,2.5767,2.512,2.5333,19653000
2013-02-06,2.6113,2.626,2.5267,2.5453,28398000
2013-02-07,2.632,2.6453,2.5967,2.6127,17949000
2013-02-08,2.616,2.6667,2.6093,2.63,17097000
2013-02-11,2.5613,2.61,2.5,2.532,48994500
2013-02-12,2.526,2.5913,2.486,2.5633,33919500
2013-02-13,2.5633,2.6,2.5367,2.5533,14502000
2013-02-14,2.5513,2.5833,2.5473,2.576,14860500
2013-02-15,2.4693,2.5673,2.4633,2.5667,30264000
2013-02-19,2.6187,2.6193,2.4873,2.4907,40521000
2013-02-20,2.5693,2.6433,2.564,2.62,46830000
2013-02-21,2.344,2.4927,2.3027,2.4327,135567000
2013-02-22,2.4073,2.426,2.3733,2.3813,38209500
2013-02-25,2.292,2.45,2.2893,2.41,43341000
2013-02-26,2.2953,2.3307,2.2533,2.2973,41443500
2013-02-27,2.34,2.3607,2.2933,2.294,29388000
2013-02-28,2.322,2.4067,2.2913,2.3927,29473500
2013-03-01,2.31,2.3387,2.2833,2.3333,23199000
2013-03-04,2.372,2.3887,2.3133,2.318,26365500
2013-03-05,2.4433,2.4613,2.386,2.4,31305000
2013-03-06,2.5127,2.5253,2.4647,2.4673,17250000
2013-03-07,2.5487,2.5767,2.4587,2.5153,17374500
2013-03-08,2.5647,2.6293,2.4907,2.5373,13681500
2013-03-11,2.6067,2.6293,2.5767,2.5913,23692500
2013-03-12,2.608,2.6253,2.59,2.5933,19126500
2013-03-13,2.5987,2.6327,2.5873,2.6,12330000
2013-03-14,2.4567,2.594,2.4513,2.5933,30315000
2013-03-15,2.3527,2.4433,2.3473,2.4427,49194000
2013-03-18,2.3433,2.404,2.328,2.3533,19741500
2013-03-19,2.3387,2.3733,2.3293,2.35,16477500
2013-03-20,2.3967,2.4047,2.344,2.3507,21345000
2013-03-21,2.4007,2.4707,2.3827,2.3967,17194500
2013-03-22,2.4413,2.4533,2.4133,2.4133,6603000
2013-03-25,2.502,2.568,2.4513,2.4733,35682000
2013-03-26,2.524,2.548,2.5107,2.532,27123000
2013-03-27,2.544,2.5587,2.4873,2.5293,19444500
2013-03-28,2.526,2.5493,2.5167,2.5487,17380500
2013-04-01,2.9287,3.112,2.78,2.824,211477500
2013-04-02,2.956,3.0333,2.9007,2.9067,99786000
2013-04-03,2.74,2.898,2.6807,2.8733,84654000
2013-04-04,2.8007,2.8167,2.7207,2.7407,33972000
2013-04-05,2.758,2.8,2.7,2.8,23286000
2013-04-08,2.7887,2.8367,2.7673,2.798,25185000
2013-04-09,2.7,2.7887,2.6887,2.7867,25441500
2013-04-10,2.7907,2.8007,2.7073,2.7133,31816500
2013-04-11,2.906,2.97,2.7833,2.804,51711000
2013-04-12,2.9167,3.0093,2.87,2.8833,47241000
2013-04-15,2.8867,2.92,2.834,2.9,25221000
2013-04-16,3.0393,3.076,2.9273,2.946,47706000
2013-04-17,3.03,3.0633,2.9693,3.0333,31777500
2013-04-18,3.1313,3.1733,3.026,3.0653,50518500
2013-04-19,3.1887,3.3253,3.138,3.164,45175500
2013-04-22,3.346,3.3467,3.1833,3.24,59091000
2013-04-23,3.4007,3.528,3.3773,3.4,56007000
2013-04-24,3.362,3.4033,3.2653,3.3933,39450000
2013-04-25,3.4667,3.4933,3.3667,3.3667,41938500
2013-04-26,3.4133,3.5827,3.3747,3.542,54331500
2013-04-29,3.6627,3.666,3.4133,3.4507,54595500
2013-04-30,3.5993,3.8787,3.584,3.7333,82839000
2013-05-01,3.552,3.7327,3.5333,3.7327,41142000
2013-05-02,3.6073,3.6847,3.58,3.59,45756000
2013-05-03,3.6367,3.7647,3.6333,3.7647,50680500
2013-05-06,3.9667,3.9773,3.7,3.7593,65500500
2013-05-07,3.7007,4.158,3.6747,4.1333,149865000
2013-05-08,3.7193,3.88,3.714,3.8333,101548500
2013-05-09,4.6267,5.0513,4.246,4.6747,429075000
2013-05-10,5.1173,5.4,4.6167,4.6433,376239000
2013-05-13,5.8533,5.8667,5.2767,5.3993,336253500
2013-05-14,5.5493,6.4747,5.41,6.2813,557458500
2013-05-15,5.656,5.792,5.2073,5.4533,253180500
2013-05-16,6.15,6.3333,5.9107,6.3133,324210000
2013-05-17,6.1,6.296,5.8333,6.1667,285033000
2013-05-20,5.996,6.1667,5.9087,6.0747,125226000
2013-05-21,5.8393,5.9993,5.6853,5.9,134973000
2013-05-22,5.816,6.064,5.7,5.758,128520000
2013-05-23,6.182,6.2007,5.5367,5.654,180333000
2013-05-24,6.472,6.53,6.1333,6.1733,241863000
2013-05-28,7.3553,7.3833,6.6867,6.77,295378500
2013-05-29,6.9753,7.66,6.6,7.57,376492500
2013-05-30,6.9967,7.3027,6.7467,6.8307,242005500
2013-05-31,6.5173,7.096,6.5153,7.084,227580000
2013-06-03,6.1727,6.508,5.8833,6.508,287094000
2013-06-04,6.3227,6.428,6.16,6.1833,132841500
2013-06-05,6.358,6.5313,5.9407,6.244,183372000
2013-06-06,6.49,6.618,6.3407,6.35,142663500
2013-06-07,6.8027,6.86,6.4467,6.5333,160674000
2013-06-10,6.67,6.8347,6.5713,6.5953,138429000
2013-06-11,6.298,6.5787,6.27,6.5453,110910000
2013-06-12,6.5153,6.6987,6.3833,6.4533,137890500
2013-06-13,6.5453,6.6187,6.3413,6.6,89424000
2013-06-14,6.6867,6.8347,6.622,6.6667,98470500
2013-06-17,6.8133,6.9833,6.7467,6.9067,105993000
2013-06-18,6.8927,6.932,6.6133,6.7833,131929500
2013-06-19,6.9787,7.1113,6.8007,6.804,128683500
2013-06-20,6.71,7.142,6.63,6.9767,151597500
2013-06-21,6.6367,6.9133,6.5,6.9133,175779000
2013-06-24,6.766,6.858,6.3533,6.4333,106797000
2013-06-25,6.8267,6.9467,6.7033,6.8733,87730500
2013-06-26,7.048,7.058,6.844,6.92,99039000
2013-06-27,7.2833,7.35,7.0753,7.1167,131173500
2013-06-28,7.1573,7.296,7.114,7.238,86229000
2013-07-01,7.812,7.8513,7.2767,7.2907,163554000
2013-07-02,7.8547,8.126,7.7,7.8833,180961500
2013-07-03,7.6827,7.95,7.618,7.8667,72100500
2013-07-05,8.006,8.0187,7.7133,7.888,102280500
2013-07-08,8.1073,8.1453,7.9213,8.0913,117213000
2013-07-09,8.23,8.3547,8.1273,8.3093,129049500
